Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,PlayerId,Team
Nick Avila ,9.9,8,1,0,4.54,1.48,5,11,4,1,11,0,1,0,45570 ,SF 
Antoine Kelly ,23.9,24,1,0,4.72,1.48,13,23,13,3,21,1,1,0,43706 ,TEX 
Reed Garrett ,16.5,15,1,0,4.68,1.47,9,17,8,2,16,0,1,0,8189 d,NYM 
Tanner Burns ,17.0,15,1,0,4.70,1.46,9,17,8,2,17,0,1,0,7493 d,CLE 
Jimmy Lambert ,46.4,45,2,0,5.02,1.47,26,46,22,8,44,0,3,0,8440 d,CWS 
Matt Bowman ,23.0,19,1,0,4.59,1.47,12,23,11,3,23,0,1,0,5945 d,MIN 
Tyler Samaniego ,17.9,15,1,0,4.52,1.49,9,18,9,2,19,0,1,0,47356 ,PIT 
Erik Sabrowski ,9.7,10,1,0,4.70,1.50,5,9,6,1,10,0,1,0,45037 ,CLE 
Jacob Barnes ,17.9,14,1,0,4.80,1.42,10,19,6,3,16,0,1,0,5886 d,WSH 
Justin Yeager ,17.2,18,1,0,4.69,1.50,9,16,10,3,18,0,1,0,46757 ,MIL 
Hunter Strickland ,16.3,15,1,0,4.86,1.44,9,16,8,3,16,0,1,0,5324 d,LAA 
Danny Young ,9.7,10,0,0,3.84,1.39,4,9,5,1,11,0,0,0,10197 ,NYM 
Evan Justice ,34.8,39,2,0,4.86,1.56,19,32,23,4,36,0,2,0,48208 ,COL 
Connor Cooke ,8.5,9,0,0,4.20,1.29,4,8,3,1,9,0,0,0,47714 ,TOR 
Chih-Jung Liu ,9.8,9,1,0,4.80,1.47,5,10,4,2,10,0,1,0,39064 ,BOS 
Amos Willingham ,35.8,27,2,0,5.06,1.44,20,39,13,6,35,0,2,0,47979 ,WSH 
Bailey Horn ,11.6,11,1,0,4.72,1.49,6,11,6,2,11,0,1,0,44800 ,CWS 
Andre Granillo ,19.4,18,1,0,4.70,1.48,10,19,10,3,19,0,1,0,46818 ,STL 
Nicholas Padilla ,16.7,16,1,0,4.41,1.55,8,16,10,2,15,0,1,0,46464 ,CWS 
Shane Greene ,20.7,20,1,1,4.88,1.49,11,20,10,3,19,0,1,0,5414 d,TEX 
Randy Rodriguez ,20.8,21,1,0,4.64,1.51,11,19,13,2,20,0,1,0,45022 ,SF 
Christian Roa ,15.1,17,1,0,4.84,1.50,8,14,9,3,15,0,1,0,43815 ,CIN 
Jared Shuster ,45.9,34,2,0,5.01,1.43,26,47,18,8,16,7,3,0,43875 ,CWS 
Peyton Battenfield ,22.1,16,1,0,4.88,1.40,12,23,8,4,17,2,2,0,43619 ,NYM 
Tyler Gilbert ,20.5,17,1,0,4.85,1.43,11,22,7,3,12,1,1,0,8370 d,CIN 
Sam Long ,18.7,14,1,0,4.73,1.44,10,19,8,2,11,0,1,0,44078 ,KC 
Edwin Escobar ,12.0,9,1,0,4.50,1.50,6,13,5,2,12,0,1,0,5321 d,CHC 
Christian Scott ,9.3,9,0,0,4.21,1.31,4,9,3,1,2,2,0,0,45298 ,NYM 
Devin Smeltzer ,14.0,10,1,0,4.80,1.43,7,15,5,2,8,1,1,0,8039 d,MIA 
Easton Lucas ,14.4,13,0,0,4.43,1.35,7,14,6,2,14,0,1,0,39681 ,OAK 
Blair Calvo ,11.4,8,0,0,4.46,1.26,6,10,4,1,8,0,1,0,46492 ,DET 
Sam Bachman ,33.0,28,2,0,4.75,1.54,17,32,18,4,29,0,2,0,44677 ,LAA 
Tim Cate ,13.5,10,1,0,4.68,1.47,7,14,6,2,14,0,1,0,8346 d,WSH 
Bryan Mata ,58.9,54,3,0,4.79,1.55,31,58,33,7,43,4,4,0,7549 d,BOS 
Taylor Hearn ,22.0,21,1,0,4.89,1.46,12,22,10,3,13,1,1,0,6447 d,"SP,RP) FA "
Lyon Richardson ,22.8,22,1,0,4.85,1.47,12,22,11,3,16,2,1,0,44016 ,CIN 
Logan Gragg ,19.8,13,1,0,4.82,1.42,11,22,6,3,20,0,1,0,44305 ,STL 
Mick Abel ,35.1,32,2,0,5.06,1.49,20,34,18,6,17,4,2,0,8282 d,PHI 
Chris Wright ,15.2,16,1,0,4.68,1.55,8,14,10,2,15,0,1,0,45417 ,SF 
Brooks Kriske ,9.2,11,0,0,4.48,1.35,5,8,5,1,9,0,1,0,39164 ,CIN 
Mitchell Parker ,15.2,14,1,0,4.86,1.49,8,15,8,2,8,2,1,0,45264 ,WSH 
Grant Holmes ,11.6,10,1,0,4.94,1.48,6,12,5,2,12,0,1,0,6011 d,ATL 
Thomas Hatch ,15.2,14,1,0,4.92,1.48,8,17,6,2,11,1,1,0,7497 d,"RP,SP) FA "
Collin Snider ,29.1,21,2,0,4.87,1.52,16,30,14,4,30,0,1,0,44319 ,SEA 
Jeff Lindgren ,18.0,13,1,0,4.80,1.46,10,19,7,3,16,0,1,0,45285 ,MIA 
Cam Sanders ,13.3,14,1,0,4.81,1.55,7,12,9,2,14,0,1,0,45166 ,CHC 
Adam Oller ,25.7,22,1,0,4.90,1.45,14,26,11,4,20,1,2,0,45025 ,CLE 
Royber Salinas ,7.6,8,0,0,4.18,1.37,4,7,4,1,6,0,0,0,46134 ,OAK 
Luis Perdomo ,16.1,13,1,0,4.98,1.45,9,17,6,2,16,0,1,0,7354027,P) FA 
Carson Fulmer ,13.9,14,1,0,4.73,1.56,7,13,9,2,12,0,1,0,6015 d,LAA 
Jake Woodford ,22.7,17,1,0,4.80,1.46,12,24,9,4,15,1,1,0,7751 d,CWS 
Jeurys Familia ,17.1,16,1,0,4.79,1.52,9,17,9,2,17,0,1,0,4251 d,RP) FA 
Victor Mederos ,12.1,10,1,0,4.83,1.52,7,12,6,2,9,1,1,0,7272 d,LAA 
David Parkinson ,10.7,8,1,0,5.01,1.48,6,12,4,2,5,1,1,0,8297 d,PHI 
Tayler Scott ,11.8,12,0,0,4.47,1.40,6,12,5,2,12,0,0,0,7596 d,HOU 
Carson Seymour ,11.0,9,0,0,4.28,1.39,5,11,4,1,7,1,1,0,46715 ,SF 
Jake Eder ,15.6,14,1,0,4.96,1.49,9,16,8,3,3,3,1,0,43912 ,CWS 
Logan Sawyer ,11.7,9,1,0,4.97,1.49,6,12,5,2,12,0,1,0,46693 ,STL 
Casey Lawrence ,21.6,17,1,0,5.22,1.39,13,24,6,4,19,0,1,0,6524 d,SEA 
Connor Overton ,22.2,16,1,0,5.08,1.41,13,23,8,4,10,3,1,0,43770 ,CIN 
Dylan Dodd ,25.0,19,1,0,5.00,1.43,14,28,8,4,15,3,1,0,45237 ,ATL 
Juan Then ,15.2,12,1,0,4.85,1.51,8,17,6,2,16,0,1,0,7333 d,"SP,RP) FA "
Trevor Williams ,113.9,88,5,0,5.16,1.45,65,127,39,21,33,19,8,0,4982 d,WSH 
Taylor Lehman ,12.1,10,1,0,4.98,1.52,7,12,6,2,12,0,1,0,47256 ,PHI 
Lane Ramsey ,25.2,23,1,0,4.55,1.56,13,26,13,3,24,0,1,0,44453 ,CWS 
David Buchanan ,6.0,6,0,0,4.50,1.33,3,6,2,1,2,2,0,0,5493 d,PHI 
Evan Reifert ,18.1,20,1,0,4.88,1.56,10,16,12,2,18,0,1,0,44993 ,TB 
Luis Guerrero ,29.8,29,2,0,5.08,1.55,17,29,17,4,30,0,2,0,47275 ,BOS 
Daniel Bard ,53.1,52,2,5,4.99,1.58,29,51,33,7,53,0,4,0,3251 d,COL 
Jake Brentz ,28.5,31,1,0,4.86,1.53,15,26,18,3,29,0,2,0,6498 d,KC 
Adam Kolarek ,18.6,14,1,0,4.62,1.55,10,20,9,2,18,0,1,0,6601 d,LAA 
Thaddeus Ward ,36.3,32,1,0,4.84,1.48,20,35,19,5,35,0,1,0,43729 ,WSH 
Wil Crowe ,24.2,21,1,0,4.91,1.49,13,25,11,3,26,1,2,0,8519 d,RP) FA 
Justin Armbruester ,10.0,8,0,0,4.56,1.38,5,10,4,2,10,0,0,0,47051 ,BAL 
Alec Marsh ,45.9,45,2,0,5.19,1.48,26,47,21,8,19,6,3,0,44020 ,KC 
Freddy Pacheco ,13.7,17,1,0,4.85,1.65,7,11,12,1,14,0,1,0,45004 ,RP) FA 
Levi Stoudt ,18.5,14,1,0,5.00,1.48,10,19,8,3,14,1,1,0,44296 ,SEA 
Erich Uelmen ,11.6,10,1,0,5.25,1.52,7,12,6,1,11,0,1,0,45712 ,RP) FA 
Casey Legumina ,31.6,29,1,0,4.99,1.47,18,33,13,5,31,0,1,0,46501 ,CIN 
Austin Cox ,17.6,14,0,0,4.59,1.42,9,18,7,2,17,0,1,0,43939 ,KC 
Lucas Gilbreath ,42.5,41,2,0,4.90,1.55,23,43,23,6,43,0,3,0,44071 ,COL 
Geoff Hartlieb ,18.6,16,1,0,4.92,1.53,10,20,9,3,16,0,1,0,8234 d,COL 
Blake Walston ,12.1,8,1,0,5.14,1.51,7,13,5,2,2,2,1,0,23976 ,ARI 
James Naile ,22.9,16,1,0,4.74,1.51,12,26,8,3,22,0,1,0,44975 ,RP) FA 
Dominic Hamel ,7.0,7,0,0,4.50,1.45,4,7,3,1,5,1,0,0,45291 ,NYM 
Anthony Veneziano ,30.7,25,1,0,4.88,1.48,17,32,13,4,20,2,2,0,45101 ,KC 
Will Klein ,21.7,22,1,0,4.86,1.56,12,21,13,3,22,0,1,0,44629 ,KC 
Zach McCambley ,7.5,7,0,0,4.58,1.43,4,8,3,1,7,0,1,0,43984 ,MIA 
Sean Reynolds ,18.5,17,1,0,4.96,1.54,10,17,11,3,18,0,1,0,46486 ,SD 
Ryan Bergert ,8.8,8,0,0,4.67,1.42,5,9,4,2,2,2,1,0,45388 ,SD 
Bradley Hanner ,10.7,9,1,0,5.18,1.58,6,11,6,2,11,0,1,0,46653 ,CLE 
Tony Santillan ,28.2,28,1,0,4.89,1.53,15,27,16,4,27,0,1,0,8361 d,CIN 
Brad Wieck ,8.0,8,0,0,4.82,1.42,4,7,4,1,8,0,0,0,7094 d,CHC 
Antonio Senzatela ,14.9,8,1,0,4.97,1.50,8,18,4,2,3,3,1,0,5930 d,COL 
Corbin Martin ,29.4,27,1,0,4.91,1.51,16,30,14,4,24,1,2,0,7405 d,ARI 
Jay Groome ,21.0,18,1,0,4.93,1.53,11,21,11,3,9,3,1,0,8253 d,SD 
Kelvin Caceres ,26.8,29,1,0,4.79,1.58,14,24,19,3,30,0,2,0,46802 ,LAA 
Austin Schulfer ,7.8,7,0,0,4.58,1.47,4,8,3,1,8,0,0,0,44289 ,MIN 
Nick Snyder ,6.0,6,0,0,4.81,1.44,3,6,3,1,6,0,0,0,44835 ,PHI 
Kevin Kopps ,10.6,9,0,0,4.46,1.49,5,11,5,1,11,0,0,0,45379 ,SD 
Jimmy Nelson ,19.8,22,1,0,5.16,1.55,11,18,12,3,19,0,1,0,4598 d,"SP,RP) FA "
Matt Andriese ,6.0,5,0,0,5.03,1.41,3,7,2,1,6,0,0,0,5601 d,MIA 
Drew Anderson ,6.0,5,0,0,5.06,1.41,3,6,2,1,6,0,0,0,6595 d,DET 
Frank German ,7.4,7,0,0,4.98,1.45,4,7,3,1,7,0,0,0,44144 ,BOS 
Sem Robberse ,9.5,7,0,0,4.88,1.42,5,10,4,1,2,2,1,0,44507 ,STL 
Braydon Fisher ,6.0,6,0,0,4.62,1.55,3,6,4,1,6,0,0,0,47489 ,LAD 
Chase Anderson ,23.2,18,1,0,5.13,1.48,13,25,9,4,14,1,2,0,5310 d,PIT 
Stephen Jones ,20.3,17,1,0,5.05,1.53,11,22,9,3,20,0,1,0,45741 ,COL 
Declan Cronin ,25.5,18,1,0,4.87,1.51,14,28,11,3,25,0,1,0,47028 ,MIA 
Davis Martin ,8.6,7,0,0,5.17,1.39,5,9,3,1,6,1,1,0,46142 ,CWS 
Carson Spiers ,29.1,26,1,0,5.18,1.47,17,31,12,5,22,1,2,0,48209 ,CIN 
Josh James ,8.0,7,0,0,4.85,1.48,4,8,4,1,8,0,0,0,8075 d,STL 
Jose Marte ,16.3,17,1,0,5.10,1.61,9,15,11,2,18,0,1,0,44432 ,LAA 
Stephen Nogosek ,18.4,17,0,0,4.88,1.46,10,18,9,3,10,0,1,0,21179 ,WSH 
Sam Coonrod ,31.1,29,1,0,4.98,1.52,17,31,17,4,34,0,1,0,6197 d,RP) FA 
Zach Logue ,14.2,11,1,0,5.59,1.50,9,16,5,3,10,1,1,0,45009 ,ATL 
Dugan Darnell ,10.2,9,0,0,4.97,1.48,6,11,4,2,11,0,1,0,47341 ,COL 
Justin Garza ,16.3,14,1,0,5.26,1.56,10,17,9,3,13,0,1,0,44496 ,RP) FA 
Adrian Sampson ,6.7,5,0,0,4.90,1.52,4,8,3,1,2,1,0,0,6127 d,TEX 
Rob Zastryzny ,10.6,10,0,0,4.92,1.51,6,11,5,2,11,0,0,0,5041 d,MIL 
Drew Hutchison ,13.2,9,1,0,5.34,1.57,8,14,6,2,4,2,1,0,4507 d,"SP,RP) FA "
Jack Leiter ,17.2,17,1,0,5.34,1.57,10,17,10,3,4,4,1,0,43712 ,TEX 
Eli Villalobos ,9.3,8,0,0,4.82,1.54,5,10,5,1,11,0,0,0,46499 ,MIA 
Burch Smith ,10.0,8,0,0,4.94,1.50,5,11,4,2,10,0,1,0,5440 d,TB 
Anthony Molina ,34.1,22,1,0,4.95,1.47,19,41,10,5,30,1,2,0,46960 ,COL 
Griff McGarry ,10.5,11,0,0,4.91,1.56,6,10,7,1,7,1,0,0,44910 ,PHI 
Randy Labaut ,7.8,6,0,0,4.77,1.57,4,8,4,1,8,0,0,0,45687 ,CLE 
Ryan Rolison ,18.4,14,1,0,5.28,1.53,11,21,7,3,8,3,1,0,7482 d,COL 
Tyler Beede ,17.7,15,1,0,5.23,1.57,10,18,10,2,17,0,1,0,5977 d,CLE 
Colten Brewer ,11.3,10,0,0,4.95,1.52,6,11,6,2,10,0,0,0,7340 d,CHC 
Jesse Scholtens ,34.8,28,1,0,5.22,1.45,20,38,13,6,16,4,3,0,10244 ,CWS 
Patrick Corbin ,160.3,116,8,0,5.19,1.47,92,183,53,28,29,29,13,0,4655 d,WSH 
Dakota Chalmers ,6.0,5,0,0,5.19,1.58,3,6,4,1,6,0,0,0,39275 ,ARI 
Jorge Benitez ,14.0,13,1,0,5.24,1.66,8,14,9,2,14,0,1,0,47283 ,BOS 
Dallas Keuchel ,36.1,25,2,0,4.96,1.56,20,41,15,5,7,7,2,0,4660 d,SP) FA 
Alan Busenitz ,8.9,8,0,0,5.32,1.50,5,10,4,2,8,0,1,0,6454 d,CIN 
Daniel Castano ,8.7,6,0,0,5.16,1.50,5,10,3,2,3,1,0,0,7377 d,"RP,SP) FA "
Austin Davis ,7.5,7,0,0,5.42,1.53,5,7,5,1,6,0,0,0,7985 d,SD 
Jose Urena ,24.7,18,1,0,5.08,1.53,14,27,10,4,15,2,2,0,5190 d,TEX 
Brett Kerry ,7.5,5,0,0,5.52,1.49,5,8,3,1,2,1,1,0,46139 ,LAA 
Chase De Jong ,20.3,16,1,0,5.52,1.51,12,21,10,4,11,1,1,0,6218 d,RP) FA 
Hobie Harris ,14.5,12,1,0,5.34,1.66,9,16,8,2,13,0,1,0,44370 ,MIN 
Noah Skirrow ,7.0,5,0,0,5.80,1.52,5,8,3,1,1,1,1,0,45260 ,PHI 
Ken Giles ,24.8,28,1,0,5.16,1.62,14,25,16,4,26,0,1,0,5506 d,ATL 
Brenan Hanifee ,29.3,17,1,0,4.79,1.55,16,31,14,4,29,0,2,1,47069 ,DET 
Luke Albright ,7.5,6,0,0,5.48,1.59,5,8,4,1,2,1,0,0,47002 ,ARI 
John Curtiss ,26.9,23,1,0,5.39,1.50,16,29,11,5,27,0,1,0,7312 d,COL 
Jeff Criswell ,9.2,7,0,0,5.42,1.54,6,10,4,2,2,2,1,0,43888 ,COL 
Chad Kuhl ,23.5,21,1,0,5.43,1.53,14,24,12,4,21,1,2,0,6422 d,CWS 
Juan Mejia ,10.6,9,0,0,5.19,1.58,6,11,5,2,11,0,0,0,48267 ,COL 
Ryan Feltner ,98.6,83,5,0,5.26,1.50,58,106,42,16,20,20,7,0,44878 ,COL 
Vladimir Gutierrez ,21.2,17,1,0,5.54,1.52,13,23,9,4,15,2,1,0,6634 d,MIA 
Justin Dunn ,30.4,25,1,0,5.38,1.48,18,31,14,5,6,6,2,0,6419 d,SP) FA 
Deivi Garcia ,58.7,55,2,2,5.21,1.53,34,58,32,10,53,1,4,0,39233 ,CWS 
Blake Taylor ,6.0,4,0,0,5.66,1.68,4,7,3,1,6,0,0,0,37108 ,TEX 
Ryan Jensen ,14.8,14,0,0,4.96,1.61,8,13,11,2,17,1,1,0,19853 ,MIN 
Zach Neal ,27.9,22,1,0,5.53,1.47,17,32,9,7,27,0,2,0,4897 d,RP) FA 
Jordan Lyles ,138.2,98,6,0,5.39,1.42,83,153,43,25,31,23,10,2,3567 d,KC 
Brad Keller ,34.3,26,2,0,5.07,1.61,19,36,19,4,12,5,3,0,7370 d,"SP,RP) FA "
Robert Gsellman ,16.0,13,0,0,5.36,1.50,10,17,7,2,16,0,0,0,5889 d,WSH 
Jackson Rutledge ,73.9,54,3,0,5.25,1.47,43,79,30,12,20,13,5,0,23366 ,WSH 
Ricky Karcher ,17.3,19,1,0,5.31,1.74,10,14,16,2,17,0,1,0,46498 ,ARI 
Logan Allen ,14.0,11,0,0,5.30,1.58,8,15,7,2,10,1,1,0,7452 d,ARI 
Luis Cessa ,15.2,10,0,0,5.08,1.59,9,18,6,2,12,1,1,0,5861 d,KC 
Spenser Watkins ,23.4,17,1,0,5.65,1.52,15,27,8,4,12,2,2,0,9976 d,WSH 
Zach Davies ,50.1,38,2,0,5.23,1.52,29,55,21,8,17,8,4,0,5842 d,WSH 
Cole Winn ,26.6,23,1,0,5.21,1.63,15,27,16,4,18,2,2,0,7922 d,TEX 
Joey Krehbiel ,12.2,10,0,0,5.70,1.63,8,13,7,3,11,0,1,0,6711 d,SEA 
Matt Carasiti ,20.5,16,1,0,5.53,1.65,13,24,10,3,19,0,1,0,6471 d,COL 
Riley Pint ,21.2,22,1,0,5.35,1.77,13,20,18,2,26,0,1,0,6474 d,COL 
Austin Gomber ,143.7,101,7,0,5.33,1.47,85,165,47,26,27,27,11,1,6257 d,COL 
Matt Koch ,27.7,21,1,0,5.80,1.54,18,33,10,6,28,0,2,0,5922 d,COL 
Ty Blach ,32.6,21,1,0,5.47,1.55,20,41,10,6,22,2,2,0,5194 d,COL 
Madison Bumgarner ,77.7,54,4,0,5.49,1.49,47,87,29,15,14,14,6,0,3691 d,SP) FA 
Jaden Hill ,24.0,20,1,0,5.84,1.66,16,26,13,4,24,0,1,0,44709 ,COL 
Karl Kauffmann ,17.1,11,1,0,6.12,1.75,12,21,9,3,12,1,1,0,43992 ,COL 
Cal Quantrill ,148.3,93,7,0,5.29,1.48,87,172,48,24,27,27,10,0,6399 d,COL 
Peter Lambert ,106.1,83,4,0,5.41,1.50,64,119,40,19,29,18,8,0,7473 d,COL 
Noah Davis ,39.0,29,1,0,5.81,1.59,25,44,18,7,16,6,3,0,44485 ,COL 
Kyle Freeland ,156.4,101,7,0,5.39,1.51,94,187,48,28,29,29,12,0,6041 d,COL 
Dakota Hudson ,122.0,69,6,0,5.34,1.59,72,144,50,16,27,22,9,0,6840 d,COL 
